Handle,Title,Body (HTML),Vendor,Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Image,Image Src,SEO Title,SEO Description,Published,Status,Barva (product.metafields.custom.barva),Velikost (product.metafields.custom.velikost),Provedení (product.metafields.custom.provedeni),Hodnota (product.metafields.custom.hodnota),Pevnost (product.metafields.custom.pevnost),Značka (product.metafields.custom.znacka),Šířka (product.metafields.custom.sirka),Velikost balení (product.metafields.custom.velikost_baleni),Shoptet CODE (product.metafields.custom.internal_id),migration_legacy_id,migration_legacy_url
uberlube-lubrikacni-gel-112-ml,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/249-1_3d5a1005-1.jpg?6319a4bd,,,,,,,,,,,,,,,
uberlube-lubrikacni-gel-112-ml,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/249-13_3d5a1046.jpg?6319a4c6,,,,,,,,,,,,,,,
uberlube-lubrikacni-gel-112-ml,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/249-6_uberlube-high-key.jpg?6319a4bb,,,,,,,,,,,,,,,
queer-ponozky-bila-cerna-keller-kreuzberg,Queer ponožky bílá/černá | Keller Kreuzberg,"


<h2><strong>QUEER.</strong></h2>
<p>Nejsou to jen ponožky. Je to malý coming out, podpora i hrdost v každém kroku.<b>Měkoučké, pohodlné a s nápisem, který není třeba překládat, vysvětlovat ani obhajovat.</p>
<p> </p>
<h2><strong>Materiál</strong></h2>
<ul>
<li>80 % bavlna</li>
<li>15 % polyamid</li>
<li>5 % elastan</li>
</ul>
<h2><strong>Velikost</strong></h2>
<p>🧦 36–41 (padne i na 44)</p>
<p>🧦 42–46 </p>
",Keller Kreuzberg,doplňky,[774;879;885;774;custom3],Velikost,36-41,,,,,469/36,200,shopify,4,continue,manual,340,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/469_ponozky-queer-white.png?687cd616,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/469_ponozky-queer-white.png?687cd616,"QUEER ponožky – bílé, měkké, pohodlné a hrdé | DYKKA","Měkoučké ponožky proro každodenní připomínku, že jste v pořádku takovx, jakx jste. Projevte identitu nebo dejte najevo podporu – bez vysvětlování.",TRUE,active,,36-41,,,,,,,469/36,469,https://www.dykka.com/doplnky/queer-ponozky-bila-cerna-keller-kreuzberg/
queer-ponozky-bila-cerna-keller-kreuzberg,Queer ponožky bílá/černá | Keller Kreuzberg,"


<h2><strong>QUEER.</strong></h2>
<p>Nejsou to jen ponožky. Je to malý coming out, podpora i hrdost v každém kroku.<b>Měkoučké, pohodlné a s nápisem, který není třeba překládat, vysvětlovat ani obhajovat.</p>
<p> </p>
<h2><strong>Materiál</strong></h2>
<ul>
<li>80 % bavlna</li>
<li>15 % polyamid</li>
<li>5 % elastan</li>
</ul>
<h2><strong>Velikost</strong></h2>
<p>🧦 36–41 (padne i na 44)</p>
<p>🧦 42–46 </p>
",Keller Kreuzberg,doplňky,[774;879;885;774;custom3],Velikost,41-46,,,,,469/41,200,shopify,1,continue,manual,340,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/469_ponozky-queer-white.png?687cd616,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/469_ponozky-queer-white.png?687cd616,"QUEER ponožky – bílé, měkké, pohodlné a hrdé | DYKKA","Měkoučké ponožky proro každodenní připomínku, že jste v pořádku takovx, jakx jste. Projevte identitu nebo dejte najevo podporu – bez vysvětlování.",TRUE,active,,41-46,,,,,,,469/41,469,https://www.dykka.com/doplnky/queer-ponozky-bila-cerna-keller-kreuzberg/
dykka-binder-tape-siroka-10cm-10-kusu-krycich-nalepek-fialova,DYKKA binder tape | široká / 10cm + 10 kusů krycích nálepek | fialová,"<p>DYKKA tape jsme pečlivě vyladili pro lidi, kteří prochází tranzicí nebo touží po maskulinnějším či nebinárním vzhledu. Je to super alternativa k binderu, která vám pomůže docílit plochého vzhledu hrudníku a zároveň vám dovolí volně dýchat! Ideální pro diskrétní zploštění bez viditelných ramínek. Plochý hrudník a holá záda? Bingo! Transformujte svůj vzhled s DYKKA tape. Buďte sebejistí ve svém těle a vyjádřete svou jedinečnou identitu! ✨</p>
<p>Tape je vodotěsná a taky odolá potu, takže s ní můžete vyrazit do fitka, do sprchy a i do moře. Lepivá vrstva není na celé ploše, ale přerušovaná, aby se lépe přizpůsobila vašemu tělu. Díky jemně penetrované struktuře může vaše kůže pod páskou dýchat. Binder tape můžete nosit i několik dní (otestovaných máme 5), ale začněte max na 8 hodinách, pokud bude vše v pořádku, můžete čas prodlužovat. Mezi jednotlivým tapováním dejte kůži čas na regeneraci. </p>
<p>Zároveň je páska bezpečná k dlouhodobému nošení. Můžete v ní dokonce spát, ale vždy poslouchejte vaše tělo, pokud vás svědí nebo cítíte pálení, opatrně ji sundejte. Aby byla pokožka stále ve skvělé kondici a <strong>zvládala opakované lepení bez podráždění nebo poškození</strong>, doporučujeme ji sundávat jen se <strong><a href=""https://www.dykka.com/tapes/olej-pro-nezne-odstraneni-tejpu/"">SoftRelease Elixirem</a></strong>. Jedině tak šetrně a účinně sundáte tape a minimalizujete zátěž pokožky.</p>
<p>Stejně dobře, jako páska dokáže páska pomoct se skrytím prsou, zároveň dokáže prsa podržet a udělal pushup efekt. Využít se dá taky i packování i tuckování.</p>
<p> <b>Co na tape zbožňujeme?</b></p>
<ol>
<li><b> Účinné zploštění:</b> DYKKA tape je efektivní způsob, jak dosáhnout plochého hrudníku, čímž přispívá k více maskulinnímu nebo nebinárnímu vzhledu.</li>
<li><b> Pohodlná a flexibilní:</b> Materiál pásky je pružný a přizpůsobivý, což zajišťuje pohodlné nošení po celý den bez ohrožení flexibility pohybu.</li>
<li><b> Bezpečná a hypoalergenní:</b> Vyrobeno z materiálů šetrných k pokožce, minimalizuje riziko podráždění nebo alergických reakcí.</li>
</ol>
<p>Barva: <strong>fialová</strong></p>
<p>Rozměr: <strong>10 cm x 5 m</strong></p>
<p>Materiál: <strong>95 % bavlna, 5 % spandex</strong></p>
<p>Balení obsahuje <strong>1 pásku a 10 ochranných nálepek na bradavky</strong> v basic kulatém tvaru</p>
<p>Na výběr máte ze dvou šířek pásek - <a href=""https://www.dykka.com/binder-tapes/dykka-binder-tape-uzka-7-5-cm-10-paru-krycich-nalepek/"">užší (7.5 cm)</a> a širší (10 cm). Pokud vám dojdou krycí nálepky na bradavky, můžete jejich zásoby doplnit <a href=""https://www.dykka.com/binder-tapes/nalepky-na-bradavky-5-paru/"">tady</a>. </p>
<p><strong>Jakou šířku si vybrat?</strong></p>
<p>Existuje mnoho způsobů jak si pásku nalepit, a proto neexistuje 100 % návod, kterou pásku vybrat. Někomu vyhovují 2 pruhy užší pásky, někomu více sedí jeden pruh širší, další možná bude potřebovat kombinaci obojího. Pokud máte velká prsa, nebo nosíte konfekční velikost L a větší, sáhněte po širší pásce. Obě pásky můžete také libovolně kombinovat. Nic jako špatný způsob aplikace pásky neexistuje, pokud vás páska nikde neškrtí nebo neřeže... </p>
<p><strong>Jak dlouho páska vydrží?</strong></p>
<p>Záleží na tom, jak moc často ji budete používat a taky na velikosti vašeho hrudníku. Většinou je to ale zhruba 2 měsíce.</p>
<p><b>Než začnete:</b></p>
<p>Před prvním použití si udělejte test, jestli se vaše pokožka a páska budou kamarádit. Používáte naši pásku pravidelně? I tak si s novou páskou udělejte test, jestli si s páskou bude vaše kůže rozumět. <strong>Jak na to?</strong> Ustřihněte si úzký pásek a nalepte si ho na místa, kam si budete pásku lepit a nechte si ji tam pár hodin. Je všechno ok? Můžete se vrhnout na její používání. Ale nikdy si páskou neobtáčejte celý hrudník! Buďte k sobě něžní a nelepte si pásku přes otevřené rány nebo na jakkoliv podrážděnou pokožku.</p>
<p><strong>Návod k použití:</strong></p>
<ol>
<li>Páska se lepí na čistou a suchou pokožku.</li>
<li>Ustřihněte si 2 kousky pásky podle potřeby (cca 10-20 cm).</li>
<li>Obstřihněte a zakulaťte rohy pásky, tím zajistíte, že se nebude odlepovat.</li>
<li>Přes bradavky si nalepte ochranné nálepky a NIKDY nelepte pásku přímo na bradavky. Došly vám krycí nálepky? Tady najdete novou sadu. </li>
<li>Začněte s lepeními pásky. Ideální místo je pár centimetrů před bradavkou, tam kde největší objem hmoty. Od středu hrudníku jemně táhněte prso a lepte směrem dolů a k zádům. Nelepte si pásku příliš blízko do podpaží, bude se vám odlepovat a nebude to příjemné.</li>
<li>Ujistěte se, že páska je pohodlná a nepříjemně netlačí.</li>
</ol>
<h2><strong>Jak pásku sundat?</strong></h2>
<ol>
<li>Nechte pásku pořádně odmočit, aby šla pěkně sundat. Nikdy ji netrhejte na sucho!</li>
<li>Tape můžete nechat i odmastit olejem vhodným na kůži (brzo bude speciální olej skladem).</li>
<li>Postupně jemně sundávejte pásku, pokud to ještě nejde dobře, tak je potřeba ji víc odmočit.</li>
<li>Ať tape sundáte, kůži dobře promažte a namasírujte, aby o ni bylo pěkně postaráno.</li>
</ol>
<p>⚠️ <b>Upozornění:</b></p>
<p>1. Nepřelepujte bradavku lepicí páskou. Při sundávání pásky byste mohli způsobit vážné poškození. Před aplikací této pásky použijte prosím nálepku na bradavky.<b>2. Nenoste pásku déle než 8 hodin.
<p>Používejte s opatrností a podle návodu k použití. Nedoporučuje se pro dlouhodobé nošení nebo při podráždění pokožky. V případě jakýchkoli nežádoucích reakcí přestaňte produkt používat. Objevila se vám vyrážka, jakékoli známky infekce, včetně horečky, zimnice, výtoku nebo zvracení? Obraťte se na vašeho lékaře. Vzácné, ale možné známky deformity žeber zahrnují dušnost, bolest na hrudi nebo nepravidelné dýchání. Přestaňte používat a kontaktujte svého lékaře, pokud se objeví některé z těchto příznaků.</p>
<p><b>",DYKKA,✨ Dlouhý binder: když chcete víc než jen zploštění hrudníku,[777;780;879;885;890;899;896],,,,,,,357,0,shopify,9,continue,manual,370,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/395-2_dykka-tape-10cm-purple--2.jpg?667c145c,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/395-2_dykka-tape-10cm-purple--2.jpg?667c145c,,"Vytvořte plochý hrudník s naší tape, ideální pro maskulinnější nebo nebinární vzhled. Vodotěsná, hypoalergenní, pohodlná a flexibilní.",TRUE,active,,,,,,,,,357,357,https://www.dykka.com/tapes/dykka-binder-tape-siroka-10cm-10-kusu-krycich-nalepek-fialova/
dykka-binder-tape-siroka-10cm-10-kusu-krycich-nalepek-fialova,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/395-1_dykka-tape-10cm.jpg?667c145b,,,,,,,,,,,,,,,
dykka-binder-tape-siroka-10cm-10-kusu-krycich-nalepek-fialova,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/395-3_dykka-tape-10cm-purple.jpg?667c145d,,,,,,,,,,,,,,,
kratky-binder-dykka-3-0-cerna,Krátký binder DYKKA 3.0 Černá,"<p>Po měsících ladění a testování vám s radostí představuji <strong>třetí generaci krátkého chest binderu</strong> z mé vlastní kolekce! Stahovací efekt na jedničku a více komfortu zaručeno! Binder má nový, vyladěný střih, kde jsem se zaměřila hlavně na prostor průramků, takže se tam krásně dají rozložit prsa a i tak nikde neškrtí.Je to jasná volba, pokud hledáte binder, který zvládne svou práci na jedničku a zároveň vám dopřeje extra dávku komfortu. Je vhodný na každodenní nošení a můžete s ním i do slané vody. Hlubší výstřih se schová i ve výstřihu do V.</p>

<h3>💡 <strong>Co je nového?</strong></h3>
<ul>
<li><strong>Super stahovací efekt</strong> – maximální zploštění a pohodlí</li>
<li><strong>Vyladěný střih</strong> – průramky jsem navrhla tak, aby měly dostatek prostoru pro pohodlné rozložení prsou, aniž by kdekoliv škrtily.</li>
<li><strong>Nová barva</strong> – neutrální nude béžová, která se schová pod jakékoliv tričko i košili. </li>
</ul>
<h3><strong>Co ještě potřebujete o binderu vědět?</strong></h3>
<ul>
<li>Vhodný také do slané vody</li>
<li>Vhodný také pro sport</li>
<li>
<div>Efektivně stahuje a přitom je pohodlný</div>
</li>
<li>
<div>Dá se v něm krásně dýchat</div>
</li>
<li>Praní do 30 °C, nedávejte do sušičky</li>
<li>Ušito v ČR</li>
</ul>
<p>Vždy se pořádně přeměřte, aby vám binder skvěle sednul a plnil svoji funkci co nejlépe. Tabulku velikostí najdete <a href=""https://www.dykka.com/rubriky/o-nakupu/tabulka-velikosti-dykka-binderu/"">tady</a>.</p>
<p>Pokud s bindery začínáte, doporučujeme si přečíst <a href=""https://www.dykka.com/rubriky/blog/binder-jak-ho-vybrat-a-pak-spravne-nosit-2/"">náš článek</a> o tom, jak binder vybrat a potom i bezpečně nosit.</p>
<p>Raději nude béžovou? Tu najdete <strong><a href=""https://www.dykka.com/kratke-bindery/kratky-binder-dykka-3-0/"">tady</a></strong>. Další bindery se stejnou pevností a mírně odlišným střihem máme také v <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder/""><strong>černé</strong></a>, <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-bily/""><strong>bílé</strong></a> nebo <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-bezova/""><strong>béžové</strong></a> barvě. </p>
<p>Pokud hledáte binder v extra pevném provedení, najdete ho u nás v <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-extra-pevny/""><strong>béžové</strong></a> nebo <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-extra-pevny-cerny/""><strong>černé</strong></a> barvě, případně v <a href=""https://www.dykka.com/bindery/dlouhy-basic-binder-extra-pevny/""><strong>dlouhé variantě</strong></a>, která efektivně stáhne také křivky boků a břicha.",DYKKA,✨ Krátké bindery: když chcete volnost i bezpečné stažení hrudníku,[780;780;usito-v-cr],Velikost,L,,,,,445/L,200,shopify,5,continue,manual,1450,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-11_dykka-binder-black.jpg?67cdcece,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-11_dykka-binder-black.jpg?67cdcece,Krátký binder DYKKA 3.0 | černý | vyrobeno v ČR,"Krátký chest binder (stahovák hrudníku) v černé barvě. Pevný, měkký, pohodlný. Maximální zploštění hrudníku. Vhodný i do slané vody. Ušito v ČR.",TRUE,active,,L,,,,,,,445/L,445,https://www.dykka.com/kratke-bindery/kratky-binder-dykka-3-0-cerna/
kratky-binder-dykka-3-0-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-9_dykka-black-binder.jpg?67cdcecb,,,,,,,,,,,,,,,
kratky-binder-dykka-3-0-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-1_dykka-short-binder-nude-dsc6687.jpg?67c9bbd8,,,,,,,,,,,,,,,
kratky-binder-dykka-3-0-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-2_kratky-binder-dykka-3-0-cerna.jpg?67c9bbd8,,,,,,,,,,,,,,,
kratky-binder-dykka-3-0-cerna,,,,,,,,,,,,,,,,,,,,,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-3_dykka-short-binder-nude-dsc6664.jpg?67c9bbd8,,,,,,,,,,,,,,,
kratky-binder-dykka-3-0-cerna,Krátký binder DYKKA 3.0 Černá,"<p>Po měsících ladění a testování vám s radostí představuji <strong>třetí generaci krátkého chest binderu</strong> z mé vlastní kolekce! Stahovací efekt na jedničku a více komfortu zaručeno! Binder má nový, vyladěný střih, kde jsem se zaměřila hlavně na prostor průramků, takže se tam krásně dají rozložit prsa a i tak nikde neškrtí.Je to jasná volba, pokud hledáte binder, který zvládne svou práci na jedničku a zároveň vám dopřeje extra dávku komfortu. Je vhodný na každodenní nošení a můžete s ním i do slané vody. Hlubší výstřih se schová i ve výstřihu do V.</p>

<h3>💡 <strong>Co je nového?</strong></h3>
<ul>
<li><strong>Super stahovací efekt</strong> – maximální zploštění a pohodlí</li>
<li><strong>Vyladěný střih</strong> – průramky jsem navrhla tak, aby měly dostatek prostoru pro pohodlné rozložení prsou, aniž by kdekoliv škrtily.</li>
<li><strong>Nová barva</strong> – neutrální nude béžová, která se schová pod jakékoliv tričko i košili. </li>
</ul>
<h3><strong>Co ještě potřebujete o binderu vědět?</strong></h3>
<ul>
<li>Vhodný také do slané vody</li>
<li>Vhodný také pro sport</li>
<li>
<div>Efektivně stahuje a přitom je pohodlný</div>
</li>
<li>
<div>Dá se v něm krásně dýchat</div>
</li>
<li>Praní do 30 °C, nedávejte do sušičky</li>
<li>Ušito v ČR</li>
</ul>
<p>Vždy se pořádně přeměřte, aby vám binder skvěle sednul a plnil svoji funkci co nejlépe. Tabulku velikostí najdete <a href=""https://www.dykka.com/rubriky/o-nakupu/tabulka-velikosti-dykka-binderu/"">tady</a>.</p>
<p>Pokud s bindery začínáte, doporučujeme si přečíst <a href=""https://www.dykka.com/rubriky/blog/binder-jak-ho-vybrat-a-pak-spravne-nosit-2/"">náš článek</a> o tom, jak binder vybrat a potom i bezpečně nosit.</p>
<p>Raději nude béžovou? Tu najdete <strong><a href=""https://www.dykka.com/kratke-bindery/kratky-binder-dykka-3-0/"">tady</a></strong>. Další bindery se stejnou pevností a mírně odlišným střihem máme také v <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder/""><strong>černé</strong></a>, <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-bily/""><strong>bílé</strong></a> nebo <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-bezova/""><strong>béžové</strong></a> barvě. </p>
<p>Pokud hledáte binder v extra pevném provedení, najdete ho u nás v <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-extra-pevny/""><strong>béžové</strong></a> nebo <a href=""https://www.dykka.com/kratke-bindery/kratky-basic-binder-extra-pevny-cerny/""><strong>černé</strong></a> barvě, případně v <a href=""https://www.dykka.com/bindery/dlouhy-basic-binder-extra-pevny/""><strong>dlouhé variantě</strong></a>, která efektivně stáhne také křivky boků a břicha.",DYKKA,✨ Krátké bindery: když chcete volnost i bezpečné stažení hrudníku,[780;780;usito-v-cr],Velikost,M,,,,,445/M,200,shopify,1,continue,manual,1450,TRUE,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-11_dykka-binder-black.jpg?67cdcece,https://cdn.myshoptet.com/usr/www.dykka.com/user/shop/orig/445-11_dykka-binder-black.jpg?67cdcece,Krátký binder DYKKA 3.0 | černý | vyrobeno v ČR,"Krátký chest binder (stahovák hrudníku) v černé barvě. Pevný, měkký, pohodlný. Maximální zploštění hrudníku. Vhodný i do slané vody. Ušito v ČR.",TRUE,active,,M,,,,,,,445/M,445,https://www.dykka.com/kratke-bindery/kratky-binder-dykka-3-0-cerna/
